Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0025111	705	282	289	5121	2307	2688	355	441	412	2611	3227	3295	1723.38	403	3044	7.539	2.914	33.1	2.96252664918148e-240	1.32276814885953e-236	2e-04	0.006	0.0041	0.0041	TRUE	NA
FBgn0000071	204	72	84	1130	477	585	103	113	120	576	667	717	382.56	112	653	5.812	2.539	18.365	2.51781275153436e-75	1.87367232260015e-72	6e-04	0.0114	0.0083	0.0083	TRUE	NA
FBgn0001226	1493	470	654	4578	1692	2076	752	735	932	2334	2366	2545	1610.65	806	2415	3	1.585	15.4	1.63311725770042e-53	8.57866888897928e-51	0.0086	0.0062	0.0067	0.0067	TRUE	NA
FBgn0283437	7097	2315	2578	17634	7581	7047	3575	3618	3673	8992	10603	8637	6516.41	3622	9411	2.596	1.376	15.143	8.47028426980236e-52	4.20220214051862e-49	0.0084	0.0049	0.0057	0.0057	TRUE	NA
FBgn0262733	382	113	97	1503	473	478	192	177	138	766	662	586	420.18	169	671	3.976	1.991	14.643	1.50419887015686e-48	6.10567995931854e-46	0.0036	0.0107	0.0092	0.0092	TRUE	NA
FBgn0029002	2372	620	788	5540	1748	2099	1195	969	1123	2825	2445	2573	1854.84	1096	2614	2.385	1.254	14.279	2.97215434447393e-46	1.15397123026749e-43	0.0022	0.0059	0.0048	0.0048	TRUE	NA
FBgn0035189	123	48	34	665	381	334	62	75	48	339	533	409	244.46	62	427	6.698	2.744	13.496	1.65020507364563e-41	5.08149355436395e-39	0.0389	0.0152	0.0201	0.0201	TRUE	NA
FBgn0051363	11796	3226	3168	23066	6651	7898	5941	5042	4514	11762	9302	9680	7706.99	5166	10248	1.985	0.989	13.4	6.08535375706501e-41	1.69819403283095e-38	0.0019	0.0049	0.0038	0.0038	TRUE	NA
FBgn0011260	170	50	53	818	243	257	86	78	76	417	340	315	218.55	80	357	4.515	2.175	12.861	7.49609448652095e-38	1.968827169548e-35	0.0017	0.0165	0.0123	0.0123	TRUE	NA
FBgn0003748	1510	449	496	3127	1141	1242	761	702	707	1595	1596	1522	1146.95	723	1571	2.169	1.117	12.65	1.11757906804729e-36	2.85142316504637e-34	0	0.0068	0.0045	0.0045	TRUE	NA
FBgn0031150	1200	315	321	2871	753	909	604	492	457	1464	1053	1114	864.24	518	1210	2.337	1.225	12.538	4.61885342111753e-36	1.14573225140499e-33	5e-04	0.0076	0.0053	0.0053	TRUE	NA
FBgn0041087	1577	518	624	3169	1331	1578	794	810	889	1616	1862	1934	1317.44	831	1804	2.159	1.11	12.367	3.93556556958791e-35	9.01143603497951e-33	0.0015	0.0065	0.0049	0.0049	TRUE	NA
FBgn0051092	124	39	37	514	214	245	62	61	53	262	299	300	172.97	59	287	4.79	2.26	11.901	1.17006729532556e-32	2.48778593982315e-30	0.0031	0.0196	0.0153	0.0153	TRUE	NA
FBgn0037468	5638	1207	1500	10497	2855	3050	2840	1886	2137	5353	3993	3738	3324.6	2288	4361	1.908	0.932	11.469	1.89748850853427e-30	3.68360269156762e-28	0.0025	0.0053	0.0044	0.0044	TRUE	NA
FBgn0024491	1782	544	599	3852	1157	1357	898	850	854	1964	1618	1663	1307.83	867	1748	2.019	1.014	11.37	5.92834728068473e-30	1.1263859833301e-27	0.0016	0.0065	0.0048	0.0048	TRUE	NA
FBgn0003137	6420	2268	2192	11300	4907	5052	3234	3544	3123	5762	6863	6192	4786.48	3300	6272	1.896	0.923	10.74	6.62189197904843e-27	1.11572632779061e-24	0.0051	0.0051	0.0051	0.0051	TRUE	NA
FBgn0034718	644	214	246	1373	554	657	324	334	351	700	775	805	548.26	336	760	2.248	1.169	10.696	1.06562539866267e-26	1.73018814728321e-24	0	0.0093	0.0063	0.0063	TRUE	NA
FBgn0001224	632	187	292	1741	636	858	318	292	416	888	890	1052	642.6	342	943	2.755	1.462	10.669	1.41777607786792e-26	2.2608464956001e-24	0.0216	0.0086	0.0114	0.0114	TRUE	NA
FBgn0033367	20102	6412	6907	37030	21575	20189	10125	10021	9842	18883	30175	24745	17298.5	9996	24601	2.425	1.278	10.644	1.85793380379397e-26	2.86057739101382e-24	0.0236	0.0047	0.0103	0.0103	TRUE	NA
FBgn0038149	1318	442	537	2644	1035	1378	664	691	765	1348	1448	1689	1100.77	707	1495	2.109	1.077	10.6	2.99079944003451e-26	4.45130649991804e-24	0.005	0.0069	0.0063	0.0063	TRUE	NA
FBgn0001258	2009	704	848	3479	1607	1896	1012	1100	1208	1774	2248	2324	1610.99	1107	2115	1.896	0.923	10.446	1.53128169403423e-25	2.10374546580395e-23	0.0024	0.0062	0.0049	0.0049	TRUE	NA
FBgn0031327	871	347	406	2096	823	902	439	542	579	1069	1151	1106	814.16	520	1109	2.157	1.109	10.347	4.33400992256487e-25	5.60908820413105e-23	0	0.0077	0.0068	0.0068	TRUE	NA
FBgn0037290	28	10	12	309	92	104	14	16	17	158	129	127	76.76	16	138	9.196	3.201	10.332	5.04370654050186e-25	6.4343284866688e-23	0.0091	0.0385	0.0313	0.0313	TRUE	NA
FBgn0000043	44136	16052	17308	65571	29782	34401	22230	25086	24662	33437	41654	42165	31539.02	23993	39085	1.622	0.698	10.24	1.31238200351088e-24	1.65064384385241e-22	0.0015	0.0046	0.0033	0.0033	TRUE	NA
FBgn0003884	50776	22647	26101	77384	40342	46038	25574	35393	37191	39461	56423	56428	41745.18	32719	50771	1.551	0.633	10.214	1.72469691321449e-24	2.13910325486186e-22	4e-04	0.0046	0.0027	0.0027	TRUE	NA
FBgn0010395	1151	428	409	3186	923	1046	580	669	583	1625	1291	1282	1004.84	611	1399	2.298	1.2	10.128	4.13121016044702e-24	4.9853657747016e-22	0.0127	0.0071	0.0088	0.0088	TRUE	NA
FBgn0001225	428	158	210	1100	440	601	216	247	299	561	615	737	445.78	254	638	2.521	1.334	10.053	8.93664255520057e-24	1.06405624023921e-21	0.008	0.0104	0.0098	0.0098	TRUE	NA
FBgn0001091	5417	2371	2543	8312	4365	5149	2728	3705	3624	4239	6105	6311	4452	3352	5552	1.645	0.718	10.012	1.34456987393435e-23	1.55935181483555e-21	0.001	0.0051	0.0034	0.0034	TRUE	NA
FBgn0261673	24	13	8	263	91	101	12	20	11	134	127	124	71.5	14	128	9.239	3.208	9.971	2.03493266838484e-23	2.329737016497e-21	0.0031	0.041	0.0338	0.0338	TRUE	NA
FBgn0040271	1596	520	560	3239	1144	1146	804	813	798	1652	1600	1405	1178.47	805	1552	1.932	0.95	9.898	4.23636578639093e-23	4.78870208512291e-21	0.0033	0.0067	0.0056	0.0056	TRUE	NA
FBgn0039464	1060	382	439	1852	976	1098	534	597	626	944	1365	1346	901.95	586	1218	2.044	1.031	9.74	2.03772136020371e-22	2.24652490699001e-20	0.0053	0.0074	0.0067	0.0067	TRUE	NA
FBgn0033113	548	177	233	1221	496	531	276	277	332	623	694	651	475.3	295	656	2.224	1.153	9.589	8.93351547201929e-22	9.49717775775384e-20	3e-04	0.01	0.0078	0.0078	TRUE	NA
FBgn0265276	197	54	46	617	188	196	99	84	66	315	263	240	177.83	83	273	3.28	1.714	9.527	1.61638767704306e-21	1.6784118553482e-19	0	0.0192	0.0147	0.0147	TRUE	NA
FBgn0266525	2352	755	791	3952	1406	1581	1185	1180	1127	2015	1966	1938	1568.53	1164	1973	1.696	0.762	9.518	1.75881316723064e-21	1.8053105268241e-19	0	0.0062	0.0039	0.0039	TRUE	NA
FBgn0032405	61	19	18	292	106	129	31	30	26	149	148	158	90.22	29	152	5.226	2.386	9.435	3.90722162465489e-21	3.83422957232617e-19	0	0.0335	0.0246	0.0246	TRUE	NA
FBgn0000116	719	302	276	1377	890	877	362	472	393	702	1245	1075	708.21	409	1007	2.391	1.258	9.329	1.06782270613705e-20	1.0144315708302e-18	0.019	0.0082	0.0113	0.0113	TRUE	NA
FBgn0041629	16938	7612	8754	25541	12986	15029	8531	11896	12474	13024	18163	18421	13751.42	10967	16536	1.51	0.594	9.33	1.06333775276949e-20	1.0144315708302e-18	3e-04	0.0047	0.0028	0.0028	TRUE	NA
FBgn0035811	1109	486	609	2226	1041	1204	559	760	868	1135	1456	1476	1042.11	729	1356	1.88	0.911	9.303	1.36960994840403e-20	1.26088833394309e-18	0.0029	0.007	0.0058	0.0058	TRUE	NA
FBgn0260011	48	19	35	264	133	149	24	30	50	135	186	183	101.17	35	168	4.954	2.309	9.296	1.46035300577858e-20	1.33070942261252e-18	0.0032	0.0303	0.0259	0.0259	TRUE	NA
FBgn0263232	916	281	235	2632	642	630	461	439	335	1342	898	772	707.94	412	1004	2.408	1.268	9.047	1.47336427096328e-19	1.25306123235258e-17	0.0229	0.0082	0.0121	0.0121	TRUE	NA
FBgn0036299	766	321	371	1473	660	838	386	502	529	751	923	1027	686.24	472	900	1.913	0.936	9.009	2.08785590317395e-19	1.7263475199392e-17	0.0011	0.0083	0.0061	0.0061	TRUE	NA
FBgn0004396	4362	1157	932	8252	2274	2578	2197	1808	1328	4208	3180	3160	2646.91	1778	3516	1.985	0.989	9	2.26745200170993e-19	1.85764645644676e-17	0.0147	0.0055	0.0082	0.0082	TRUE	NA
FBgn0033635	2626	1358	1490	7202	2786	3117	1323	2122	2123	3673	3897	3820	2826.27	1856	3797	2.098	1.069	8.985	2.5991076399304e-19	2.09099380401607e-17	0.0196	0.0055	0.0098	0.0098	TRUE	NA
FBgn0034885	135	72	56	437	198	243	68	113	80	223	277	298	176.32	87	266	3.105	1.635	8.918	4.75181888036897e-19	3.78872701800848e-17	0.001	0.0193	0.0161	0.0161	TRUE	NA
FBgn0264302	857	240	242	1549	557	616	432	375	345	790	779	755	579.25	384	775	2.01	1.007	8.899	5.63116430548827e-19	4.45011480070887e-17	0	0.009	0.0071	0.0071	TRUE	NA
FBgn0036752	9320	3228	3360	14505	5316	5954	4694	5045	4788	7397	7435	7298	6109.35	4842	7377	1.525	0.608	8.894	5.87268485806823e-19	4.60026980548678e-17	4e-04	0.005	0.0032	0.0032	TRUE	NA
FBgn0086355	5603	2302	2412	8128	4324	5011	2822	3598	3437	4145	6048	6142	4365.14	3286	5445	1.638	0.712	8.823	1.11302283097101e-18	8.49512297484708e-17	0.0033	0.0051	0.0044	0.0044	TRUE	NA
FBgn0004108	758	341	394	1436	685	802	382	533	561	732	958	983	691.57	492	891	1.825	0.868	8.619	6.76319758070248e-18	4.87078475994672e-16	0	0.0083	0.0056	0.0056	TRUE	NA
FBgn0032598	451	135	163	913	374	393	227	211	232	466	523	482	356.79	223	490	2.177	1.122	8.619	6.77705864667237e-18	4.87078475994672e-16	0	0.0118	0.0088	0.0088	TRUE	NA
FBgn0039479	172	76	75	456	217	242	87	119	107	233	304	297	190.82	104	278	2.671	1.417	8.618	6.81800778268018e-18	4.87078475994672e-16	0	0.0182	0.0126	0.0126	TRUE	NA
FBgn0051195	1455	442	474	2337	891	1006	733	691	675	1192	1246	1233	961.66	700	1224	1.742	0.801	8.538	1.36093580426768e-17	9.42105173031814e-16	0	0.0072	0.0051	0.0051	TRUE	NA
FBgn0037153	161	47	39	502	151	159	81	73	56	256	211	195	145.36	70	221	3.157	1.658	8.52	1.59724366242495e-17	1.09718353118883e-15	0	0.0225	0.0171	0.0171	TRUE	NA
FBgn0035266	411	156	212	800	438	512	207	244	302	408	613	628	400.16	251	550	2.153	1.107	8.428	3.51540812074171e-17	2.34273093419578e-15	0.0042	0.0111	0.0094	0.0094	TRUE	NA
FBgn0051642	77	43	27	331	156	144	39	67	38	169	218	176	117.99	48	188	3.977	1.992	8.385	5.08158562357411e-17	3.31230362178955e-15	0.0269	0.0267	0.0267	0.0267	TRUE	NA
FBgn0267488	3534	1301	1246	6095	2184	2440	1780	2033	1775	3108	3055	2991	2456.99	1863	3051	1.642	0.715	8.34	7.42342069647777e-17	4.70149977443592e-15	0.0034	0.0056	0.0048	0.0048	TRUE	NA
FBgn0032451	704	259	335	1318	570	706	355	405	477	672	797	865	595.22	412	778	1.888	0.917	8.179	2.86117107576118e-16	1.75001765113338e-14	0.0019	0.0089	0.0071	0.0071	TRUE	NA
FBgn0266064	5040	1828	1990	7146	3181	3503	2538	2857	2836	3644	4449	4294	3436.25	2744	4129	1.5	0.585	8.137	4.04167264829767e-16	2.45524739791144e-14	5e-04	0.0053	0.0034	0.0034	TRUE	NA
FBgn0003502	1921	637	701	3054	1121	1283	968	996	999	1557	1568	1573	1276.61	988	1566	1.587	0.667	8.056	7.86178935473985e-16	4.68038526252179e-14	0	0.0066	0.004	0.004	TRUE	NA
FBgn0038476	2004	697	757	3516	1232	1350	1009	1089	1079	1793	1723	1655	1391.33	1059	1724	1.634	0.708	8.03	9.74724399957146e-16	5.72650584974823e-14	0.0018	0.0064	0.0048	0.0048	TRUE	NA
FBgn0025678	15340	5626	6633	22179	9347	10838	7726	8792	9451	11310	13073	13284	10606.14	8656	12556	1.451	0.537	8.026	1.00417100394353e-15	5.86094579425865e-14	0.001	0.0048	0.0031	0.0031	TRUE	NA
FBgn0031307	2708	990	1170	4023	1812	2197	1364	1547	1667	2051	2534	2693	1976.14	1526	2426	1.582	0.662	8.02	1.05326729653785e-15	6.10758244031366e-14	0.0016	0.0059	0.0043	0.0043	TRUE	NA
FBgn0035150	4386	1355	1484	6711	2265	2512	2209	2118	2115	3422	3168	3079	2685.04	2147	3223	1.502	0.586	8.018	1.07680814328509e-15	6.20380433518444e-14	1e-04	0.0055	0.0034	0.0034	TRUE	NA
FBgn0030805	417	162	187	771	382	446	210	253	266	393	534	547	367.29	243	491	1.998	0.999	7.974	1.53856440119015e-15	8.69581019153672e-14	1e-04	0.0116	0.0081	0.0081	TRUE	NA
FBgn0034405	3514	1145	1384	5750	2009	2387	1770	1789	1972	2932	2810	2926	2366.51	1844	2889	1.57	0.651	7.955	1.78826595111816e-15	9.91876704564297e-14	0.0017	0.0056	0.0043	0.0043	TRUE	NA
FBgn0250906	3552	1568	1773	5518	2585	2995	1789	2450	2526	2814	3615	3671	2811.01	2255	3367	1.501	0.586	7.916	2.44497413880535e-15	1.33948583187311e-13	0	0.0055	0.0036	0.0036	TRUE	NA
FBgn0027836	4797	1846	2028	6619	3248	3771	2416	2885	2890	3375	4543	4622	3455.14	2730	4180	1.519	0.603	7.877	3.35799576751308e-15	1.79562288646059e-13	0.0017	0.0053	0.0039	0.0039	TRUE	NA
FBgn0035968	360	122	156	836	286	366	181	191	222	426	400	449	311.53	198	425	2.164	1.113	7.861	3.81777033266425e-15	2.02932673039832e-13	0.0032	0.0129	0.0105	0.0105	TRUE	NA
FBgn0037607	7522	3030	3393	10175	5200	5962	3789	4735	4835	5189	7273	7308	5521.27	4453	6590	1.469	0.555	7.764	8.20353600478606e-15	4.21020554728388e-13	0.0012	0.005	0.0035	0.0035	TRUE	NA
FBgn0003074	3139	1157	1251	4456	2181	2321	1581	1808	1783	2272	3050	2845	2223.21	1724	2722	1.567	0.648	7.744	9.63836179255059e-15	4.91831833185582e-13	0.0025	0.0057	0.0045	0.0045	TRUE	NA
FBgn0038805	1173	354	441	1955	707	843	591	553	628	997	989	1033	798.57	591	1006	1.702	0.767	7.706	1.29401502026442e-14	6.45561683293924e-13	0	0.0078	0.0057	0.0057	TRUE	NA
FBgn0032956	5394	1342	1413	8674	2317	2385	2717	2097	2013	4423	3241	2923	2902.42	2276	3529	1.544	0.626	7.697	1.39118850824207e-14	6.90184076588984e-13	0.0025	0.0054	0.0043	0.0043	TRUE	NA
FBgn0261238	1331	517	484	2169	904	1044	670	808	690	1106	1264	1280	969.67	723	1217	1.682	0.75	7.695	1.40955960473353e-14	6.95434655816047e-13	0.0015	0.0072	0.0057	0.0057	TRUE	NA
FBgn0038528	175	65	67	563	154	205	88	102	95	287	215	251	173.16	95	251	2.691	1.428	7.621	2.51593852268098e-14	1.20792102191082e-12	0.0115	0.0196	0.0174	0.0174	TRUE	NA
FBgn0004507	2873	907	999	4031	1943	2236	1447	1417	1423	2056	2718	2741	1966.95	1429	2505	1.73	0.791	7.616	2.61996015199599e-14	1.24448107219809e-12	0.0099	0.0059	0.0072	0.0072	TRUE	NA
FBgn0039113	597	240	248	1229	434	583	301	375	353	627	607	715	496.24	343	650	1.912	0.935	7.612	2.69339458109462e-14	1.27259331265476e-12	0.0053	0.0098	0.0085	0.0085	TRUE	NA
FBgn0028327	7274	1993	2381	9981	3786	4276	3664	3115	3393	5090	5295	5241	4299.49	3391	5209	1.536	0.619	7.557	4.11216953164368e-14	1.93271967987253e-12	0.003	0.0051	0.0046	0.0046	TRUE	NA
FBgn0035761	866	268	318	1473	534	626	436	419	453	751	747	767	595.57	436	755	1.73	0.791	7.556	4.17168717600325e-14	1.94142158175053e-12	0	0.0089	0.006	0.006	TRUE	NA
FBgn0031689	372	116	136	787	257	318	187	181	194	401	359	390	285.5	187	383	2.054	1.038	7.468	8.11388011154325e-14	3.69678313245312e-12	0	0.0137	0.0097	0.0097	TRUE	NA
FBgn0001124	1824	695	789	2784	1197	1380	919	1086	1124	1420	1674	1691	1319.06	1043	1595	1.531	0.614	7.464	8.3895470926785e-14	3.78377048169793e-12	0	0.0065	0.004	0.004	TRUE	NA
FBgn0038198	46	19	8	198	75	117	23	30	11	101	105	143	68.92	21	116	5.311	2.409	7.397	1.38902704193101e-13	6.17114999226064e-12	0.08	0.0424	0.0476	0.0476	TRUE	NA
FBgn0022702	330	180	180	691	352	413	166	281	256	352	492	506	342.48	234	450	1.951	0.964	7.394	1.4239233569997e-13	6.29486909802344e-12	0	0.0122	0.0088	0.0088	TRUE	NA
FBgn0261284	32	11	14	166	60	92	16	17	20	85	84	113	55.76	18	94	5.278	2.4	7.393	1.44074074688249e-13	6.33783983727125e-12	0	0.0513	0.0411	0.0411	TRUE	NA
FBgn0037680	665	191	221	1237	389	440	335	298	315	631	544	539	443.75	316	571	1.811	0.857	7.38	1.58208697155349e-13	6.92550816469247e-12	0	0.0104	0.007	0.007	TRUE	NA
FBgn0029147	1329	495	600	2147	969	1027	669	774	855	1095	1355	1259	1001.13	766	1236	1.615	0.692	7.368	1.73156198027024e-13	7.5428529189333e-12	0.0011	0.0071	0.0052	0.0052	TRUE	NA
FBgn0027515	667	206	250	1255	430	475	336	322	356	640	601	582	472.95	338	608	1.804	0.851	7.336	2.20715067366246e-13	9.52166933130711e-12	0	0.0101	0.0072	0.0072	TRUE	NA
FBgn0063492	955	262	325	1567	536	681	481	409	463	799	750	835	622.83	451	795	1.756	0.812	7.29	3.10532629096537e-13	1.32682123341248e-11	0.0028	0.0087	0.0071	0.0071	TRUE	NA
FBgn0003076	2397	751	910	3500	1401	1772	1207	1174	1297	1785	1959	2172	1598.97	1226	1972	1.601	0.679	7.276	3.44199880558285e-13	1.46366901589785e-11	0.0044	0.0062	0.0056	0.0056	TRUE	NA
FBgn0259740	1061	286	356	2197	546	666	534	447	507	1120	764	816	698.15	496	900	1.808	0.854	7.24	4.47150045070209e-13	1.87467131571689e-11	0.0082	0.0083	0.0082	0.0082	TRUE	NA
FBgn0052625	174	41	76	587	155	181	88	64	108	299	217	222	166.33	87	246	2.849	1.51	7.228	4.89616562378711e-13	2.04311958039341e-11	0.0339	0.0202	0.0228	0.0228	TRUE	NA
FBgn0024984	127	43	55	306	147	173	64	67	78	156	206	212	130.54	70	191	2.687	1.426	7.221	5.16115865361032e-13	2.14368124542978e-11	0	0.0245	0.018	0.018	TRUE	NA
FBgn0031117	406	140	189	725	354	458	204	219	269	370	495	561	353.13	231	475	2.024	1.017	7.179	7.0437660351159e-13	2.89865579233111e-11	0.0087	0.0119	0.0111	0.0111	TRUE	NA
FBgn0038341	574	221	234	972	452	486	289	345	333	496	632	596	448.57	322	575	1.772	0.826	7.164	7.83104999131934e-13	3.19320896906309e-11	0	0.0104	0.007	0.007	TRUE	NA
FBgn0033724	123	47	81	416	156	222	62	73	115	212	218	272	158.87	83	234	2.872	1.522	7.157	8.24406417951186e-13	3.34634059650186e-11	0.0348	0.021	0.0239	0.0239	TRUE	NA
FBgn0031516	1471	484	480	2280	824	930	741	756	684	1163	1152	1140	939.38	727	1152	1.584	0.663	7.135	9.68122819463974e-13	3.91191709403316e-11	0	0.0073	0.005	0.005	TRUE	NA
FBgn0000405	3685	1258	1235	5421	2150	2223	1856	1966	1760	2764	3007	2725	2346.32	1861	2832	1.521	0.605	7.095	1.29376939030014e-12	5.15775029258048e-11	0.003	0.0056	0.0048	0.0048	TRUE	NA
FBgn0034438	73	21	28	272	95	89	37	33	40	139	133	109	81.69	37	127	3.5	1.807	7.074	1.50147941882818e-12	5.95920498228249e-11	0	0.0365	0.0282	0.0282	TRUE	NA
FBgn0259224	455	149	156	996	293	330	229	233	222	508	410	404	334.41	228	441	1.946	0.961	7.052	1.76914407552064e-12	6.95967250854596e-11	0.0037	0.0123	0.0097	0.0097	TRUE	NA
FBgn0262794	1603	434	561	3792	871	978	807	678	799	1934	1218	1199	1105.94	761	1450	1.871	0.904	7.039	1.93953195865386e-12	7.59650017139428e-11	0.0198	0.0069	0.0107	0.0107	TRUE	NA
FBgn0005640	2453	905	845	3755	1418	1740	1235	1414	1204	1915	1983	2133	1647.44	1284	2010	1.565	0.646	7.022	2.19468759584871e-12	8.55832324494717e-11	0.0041	0.0061	0.0054	0.0054	TRUE	NA
FBgn0010470	7795	2677	3146	10779	4299	5032	3926	4184	4483	5497	6013	6168	5044.91	4198	5893	1.404	0.489	7.016	2.28058255263269e-12	8.8546096500043e-11	7e-04	0.005	0.0033	0.0033	TRUE	NA
FBgn0030037	1138	374	390	1721	683	765	573	584	556	878	955	938	747.32	571	924	1.611	0.688	6.982	2.91687351248222e-12	1.12274484769251e-10	0	0.008	0.0055	0.0055	TRUE	NA
FBgn0038436	985	354	374	1584	605	733	496	553	533	808	846	898	689.1	527	851	1.615	0.692	6.941	3.89367295244087e-12	1.46710968208004e-10	0	0.0083	0.0055	0.0055	TRUE	NA
FBgn0050463	33	10	10	204	62	49	17	16	14	104	87	60	49.55	16	84	5.475	2.453	6.928	4.25492188651332e-12	1.58980972579765e-10	0.0234	0.0572	0.0489	0.0489	TRUE	NA
FBgn0050035	1994	766	773	2853	1276	1422	1004	1197	1101	1455	1785	1743	1380.88	1101	1661	1.503	0.588	6.893	5.47624760246107e-12	2.03762046208239e-10	5e-04	0.0064	0.0044	0.0044	TRUE	NA
FBgn0010786	6159	2389	2555	8325	3724	4118	3102	3734	3641	4245	5208	5047	4162.89	3492	4833	1.383	0.468	6.854	7.15874726141036e-12	2.63076596890513e-10	0	0.0052	0.0031	0.0031	TRUE	NA
FBgn0027949	2348	726	862	3228	1401	1549	1183	1135	1228	1646	1959	1899	1508.27	1182	1835	1.542	0.625	6.833	8.28890949986561e-12	3.03360499318852e-10	0.0034	0.0063	0.0053	0.0053	TRUE	NA
FBgn0036007	2033	669	683	3501	1226	1168	1024	1046	973	1785	1715	1432	1329.05	1014	1644	1.622	0.698	6.83	8.50979616104258e-12	3.0891251917931e-10	0.0072	0.0065	0.0066	0.0066	TRUE	NA
FBgn0285963	2888	893	1067	4051	1550	1788	1455	1396	1520	2066	2168	2192	1799.28	1457	2142	1.467	0.553	6.815	9.39950894619233e-12	3.38458124554426e-10	5e-04	0.006	0.0041	0.0041	TRUE	NA
FBgn0003886	465	212	238	775	414	551	234	331	339	395	579	675	425.71	301	550	1.803	0.85	6.806	1.00650298250754e-11	3.59522865351692e-10	0.0038	0.0107	0.0086	0.0086	TRUE	NA
FBgn0014029	4474	2061	2360	6153	3222	3808	2253	3221	3363	3138	4506	4667	3524.76	2946	4104	1.393	0.478	6.792	1.10791996168894e-11	3.94172321031163e-10	1e-04	0.0053	0.0033	0.0033	TRUE	NA
FBgn0023477	2535	1012	1180	3653	1649	1937	1277	1582	1681	1863	2306	2374	1847.17	1513	2181	1.443	0.529	6.751	1.47314713618794e-11	5.22031901831679e-10	0	0.0059	0.0038	0.0038	TRUE	NA
FBgn0001122	2180	501	457	3309	837	939	1098	783	651	1687	1171	1151	1090.18	844	1336	1.589	0.668	6.737	1.61920872775616e-11	5.7152308058745e-10	0.0033	0.0069	0.0059	0.0059	TRUE	NA
FBgn0267727	9359	3196	3453	12065	4968	5712	4714	4995	4920	6152	6948	7001	5788.44	4876	6700	1.371	0.455	6.678	2.42757531739901e-11	8.46806546264578e-10	6e-04	0.005	0.0032	0.0032	TRUE	NA
FBgn0014869	2450	844	986	3311	1595	1718	1234	1319	1405	1688	2231	2106	1663.81	1319	2008	1.509	0.593	6.631	3.32601739521796e-11	1.15121454803474e-09	0.0032	0.0061	0.0051	0.0051	TRUE	NA
FBgn0259111	3833	1527	1465	5545	2337	2622	1931	2386	2087	2828	3269	3214	2619.07	2135	3104	1.455	0.541	6.623	3.51550907494742e-11	1.21210409418071e-09	0.0024	0.0055	0.0044	0.0044	TRUE	NA
FBgn0000579	13023	5253	5575	16560	8184	9206	6559	8209	7944	8445	11446	11284	8981.19	7571	10392	1.365	0.449	6.574	4.91282086370224e-11	1.68090001198701e-09	0.001	0.0048	0.0032	0.0032	TRUE	NA
FBgn0033065	16	5	8	109	50	46	8	8	11	56	70	56	34.86	9	61	6.683	2.74	6.545	5.93359548397049e-11	2.01471512060291e-09	0	0.0794	0.0609	0.0609	TRUE	NA
FBgn0003317	2064	698	827	3169	1178	1304	1040	1091	1178	1616	1648	1598	1361.78	1103	1621	1.474	0.559	6.432	1.26246370172505e-10	4.12959738329842e-09	0.001	0.0064	0.0046	0.0046	TRUE	NA
FBgn0001257	18663	5109	5304	23630	8163	10000	9400	7984	7558	12050	11417	12257	10110.95	8314	11908	1.437	0.523	6.392	1.63809790469162e-10	5.3193506505077e-09	0.0034	0.0048	0.0047	0.0047	TRUE	NA
FBgn0250867	2521	238	290	7599	481	498	1270	372	413	3875	673	610	1202.18	685	1719	2.05	1.036	6.367	1.92830811850445e-10	6.19416960368516e-09	0.0457	0.0067	0.0171	0.0171	TRUE	NA
FBgn0000299	78942	30342	28668	108092	53221	52021	39760	47419	40849	55120	74436	63762	53557.71	42676	64439	1.503	0.588	6.33	2.44464625978128e-10	7.76892921702735e-09	0.0123	0.0046	0.0062	0.0062	TRUE	NA
FBgn0037739	575	161	193	970	326	369	290	252	275	495	456	452	369.85	272	468	1.717	0.78	6.323	2.57305514764686e-10	8.1480079675484e-09	0	0.0116	0.0078	0.0078	TRUE	NA
FBgn0039381	1234	455	539	2092	823	854	622	711	768	1067	1151	1047	894.2	700	1088	1.565	0.646	6.317	2.67167745370014e-10	8.43041684153436e-09	0.0038	0.0075	0.0063	0.0063	TRUE	NA
FBgn0031148	3839	1452	1836	5201	2606	3262	1934	2269	2616	2652	3645	3998	2852.35	2273	3432	1.495	0.581	6.315	2.69991452770552e-10	8.4895199762008e-09	0.0062	0.0054	0.0057	0.0057	TRUE	NA
FBgn0260484	905	310	279	1364	586	617	456	484	398	696	820	756	601.54	446	757	1.686	0.754	6.285	3.27754826904386e-10	1.00579058565504e-08	0.0074	0.0089	0.0085	0.0085	TRUE	NA
FBgn0034354	525	164	248	969	374	487	264	256	353	494	523	597	414.7	291	538	1.847	0.885	6.264	3.74911544312519e-10	1.13490172566468e-08	0.0147	0.0108	0.0116	0.0116	TRUE	NA
FBgn0036316	6132	2254	2642	9174	3468	4014	3088	3523	3765	4678	4850	4920	4137.36	3459	4816	1.398	0.483	6.257	3.9311111543242e-10	1.18198055919579e-08	0.0022	0.0052	0.004	0.004	TRUE	NA
